predict,p1
1,1
1,1
1,0.998087592
1,1
0,3.51E-12
1,1
1,0.994047462
0,0.003884748
1,1
1,1
1,1
0,2.58E-23
1,0.999999499
0,7.55E-04
0,1.21E-17
1,1
1,0.99999985
1,1
0,2.11E-04
1,1
1,1
0,2.26E-20
0,6.31E-04
1,1
0,6.39E-30
1,0.999993145
0,3.54E-08
1,1
0,2.59E-18
1,0.999994976
1,0.999975926
1,1
0,6.69E-22
1,0.999341148
1,0.999999911
1,0.287551414
0,3.03E-06
0,9.30E-19
0,3.59E-06
1,0.999845057
0,1.31E-12
1,0.999999978
1,1
0,9.99E-16
0,9.09E-15
1,0.999745167
1,1
1,1
0,3.26E-05
0,3.00E-27
0,6.63E-10
0,1.01E-30
1,0.92323557
1,1
0,9.14E-12
1,1
0,2.40E-11
1,0.998556947
0,6.22E-04
0,3.08E-06
0,0.001630297
1,1
0,6.41E-07
1,1
1,0.130625657
0,1.52E-20
0,8.24E-09
1,1
0,1.62E-12
0,4.34E-11
1,0.99999985
0,1.24E-10
0,2.27E-08
1,1
1,1
1,0.063503628
1,1
1,1
1,1
1,0.518052499
1,0.99999995
1,1
1,1
1,1
1,0.999999999
1,1
1,1
1,0.999967839
1,1
0,3.98E-14
1,1
1,0.999991398
1,1
1,1
0,9.23E-10
1,1
1,1
1,1
0,3.27E-15
0,1.83E-13
1,1
1,0.999998759
0,1.62E-10
1,1
1,1
0,1.94E-06
1,0.999999235
0,3.87E-20
1,1
1,1
0,3.89E-11
0,2.90E-16
0,0.029292717
1,0.999999192
1,1
1,1
1,1
1,0.999978934
1,1
0,3.15E-04
1,0.999999991
1,1
0,5.27E-23
0,0.033610014
1,0.999999994
0,5.01E-08
1,1
0,4.93E-10
1,0.982873306
0,1.12E-05
0,7.95E-18
1,0.999999996
1,1
1,0.999999949
0,3.12E-12
0,6.20E-12
1,1
0,3.73E-13
1,0.999999682
1,0.991041905
1,0.997069849
0,0.025619348
1,1
1,0.999999999
1,0.999999992
1,0.999966337
0,2.02E-14
1,0.921657246
0,0.001721272
0,0.027327026
0,1.93E-19
1,1
0,4.06E-27
0,1.61E-04
0,3.33E-08
1,1
1,1
1,0.999999695
1,0.978600151
1,1
1,1
0,1.71E-25
1,1
1,0.999999979
1,0.999999953
1,1
1,0.999996736
1,0.34362607
0,3.44E-24
1,1
0,0.051419616
1,0.306698025
1,0.254451485
0,3.34E-07
1,0.113005818
1,0.999977294
1,1
1,0.766112211
1,0.990738558
1,0.999999947
1,0.280459675
1,1
1,0.999995651
1,1
0,4.73E-13
1,1
1,0.999899115
0,2.06E-12
1,0.069750466
1,1
0,1.70E-18
1,1
1,1
1,0.238391522
1,1
0,4.25E-20
1,0.999999893
0,2.45E-10
1,1
1,1
1,0.999999987
0,4.46E-26
0,2.59E-08
0,1.12E-11
1,1
1,1
1,1
0,7.01E-28
1,1
1,1
1,1
1,1
1,1
1,0.999999956
1,1
1,1
0,3.85E-14
0,9.98E-17
1,1
0,1.63E-05
1,0.468440876
0,2.58E-06
1,1
1,1
0,1.79E-08
0,8.17E-09
1,0.999999901
0,1.88E-05
1,1
1,1
1,1
1,0.999998306
0,9.23E-18
0,5.52E-04
0,4.70E-14
1,0.999999569
0,7.33E-14
1,1
1,0.981633165
1,0.999999999
1,1
1,1
0,3.58E-15
1,0.999999998
1,1
1,0.999517722
1,1
0,2.57E-09
1,0.999999603
0,1.28E-20
0,6.88E-09
1,1
0,4.18E-17
0,1.64E-23
0,1.06E-12
1,1
0,7.23E-07
0,3.21E-08
0,3.83E-20
0,2.09E-06
1,1
1,1
0,2.40E-11
1,1
1,0.99999996
1,0.073594336
1,1
0,4.32E-07
1,1
0,2.65E-29
1,0.999999637
1,0.999792732
0,5.61E-18
1,0.999999999
1,0.999999562
0,1.14E-09
1,0.98511697
1,0.995745706
1,1
0,0.001218674
0,7.04E-13
0,1.08E-23
1,1
1,0.999832962
0,4.07E-06
0,1.13E-10
0,2.12E-20
1,1
1,1
0,7.50E-06
1,0.999967654
1,1
1,0.999560533
0,7.13E-10
1,0.979407659
0,3.30E-07
0,4.30E-22
1,1
0,1.49E-13
1,0.999798716
1,1
1,1
0,1.64E-16
1,1
0,1.52E-11
1,1
0,4.67E-10
1,1
0,0.03028512
0,3.61E-05
1,1
1,0.999999984
1,0.999998659
0,0.006961115
1,1
0,1.65E-16
0,3.73E-21
1,1
0,1.80E-12
0,4.82E-15
1,1
1,0.999989319
1,0.999999996
0,1.10E-04
1,0.999991402
1,1
1,1
1,1
1,0.793658278
0,2.24E-29
0,0.009031832
0,2.98E-04
0,5.05E-21
0,1.34E-16
0,2.19E-07
0,5.69E-11
0,7.31E-07
1,1
0,8.52E-15
0,3.76E-09
0,6.07E-09
0,1.13E-07
0,2.91E-06
0,0.001351931
0,2.29E-20
0,1.60E-16
1,0.999999989
0,1.80E-22
0,3.63E-18
0,3.09E-05
1,1
1,1
1,0.999999999
1,1
1,1
0,5.80E-11
0,1.81E-09
1,1
0,2.49E-10
1,1
1,1
1,1
0,1.09E-21
1,1
0,4.51E-25
1,1
1,1
1,1
1,1
1,0.533006563
0,1.38E-21
1,0.999999881
1,1
1,1
0,6.38E-21
0,6.01E-26
0,1.90E-17
1,0.999999924
0,5.36E-07
1,1
0,8.97E-06
1,1
1,0.999988839
0,1.69E-16
0,5.23E-10
0,5.66E-14
0,2.22E-15
0,1.18E-07
1,0.988089666
1,0.999964984
0,7.32E-07
1,1
1,1
1,0.063795677
0,1.72E-19
0,3.46E-28
0,8.34E-12
0,0.027252316
1,1
1,1
1,0.999989923
0,1.24E-24
1,0.999933648
1,1
1,0.837610663
1,1
0,2.90E-06
0,2.83E-06
1,0.993241197
1,1
1,0.999999598
0,8.09E-20
0,6.31E-13
0,1.11E-12
1,0.176819189
0,1.88E-09
0,2.75E-09
1,1
1,1
0,1.13E-09
1,1
1,0.8281759
0,2.78E-18
0,2.36E-27
0,1.32E-17
1,1
1,0.731902664
0,1.39E-16
0,6.98E-08
0,1.19E-14
0,3.20E-15
0,9.31E-08
1,1
1,0.81259427
1,1
0,1.65E-17
0,1.13E-14
0,5.79E-06
1,0.999994072
1,0.999933801
0,0.011173227
1,0.999999998
1,1
1,0.999999997
0,1.03E-07
0,0.007261546
1,0.998667679
0,2.34E-14
1,0.999974518
0,0.012538121
1,0.999999996
1,1
1,1
1,0.921531489
0,2.48E-04
1,1
1,1
0,3.56E-29
1,1
1,1
0,2.59E-12
0,2.92E-04
1,1
0,8.95E-07
0,1.27E-12
0,0.050467004
0,5.55E-23
1,1
0,2.52E-23
0,1.63E-16
0,1.83E-09
0,3.06E-27
1,0.999999686
1,1
0,3.50E-09
0,0.006663308
1,1
0,0.002493898
1,1
0,3.01E-14
0,1.44E-13
1,0.999998822
1,1
0,2.82E-10
0,3.61E-09
0,4.35E-10
1,1
0,5.37E-08
1,1
0,4.39E-17
1,0.99422393
0,2.53E-16
1,1
1,1
1,1
1,1
0,0.003629925
0,3.67E-14
1,1
1,0.99799727
1,1
0,5.07E-17
0,1.81E-20
1,0.999995718
0,1.54E-15
1,0.999997736
0,3.21E-13
1,1
1,1
0,6.33E-17
0,4.67E-26
1,1
1,0.999905461
0,2.24E-06
1,0.999805379
0,3.05E-20
0,6.71E-05
0,2.61E-22
1,1
1,0.946945763
1,0.999978668
1,0.960496613
0,2.26E-28
1,1
1,1
0,1.96E-14
0,2.60E-22
0,1.07E-09
1,0.999999999
1,0.999935929
0,3.72E-15
1,0.993959498
0,0.021735383
1,1
1,1
1,1
1,0.999999981
1,0.999999986
1,1
0,1.63E-04
0,1.62E-13
1,1
1,0.999288901
1,0.999399381
1,1
1,1
1,1
0,2.85E-18
0,9.18E-05
0,4.72E-13
0,0.003058223
1,0.99752331
0,2.57E-07
0,1.11E-07
0,2.71E-14
1,1
1,1
0,8.23E-05
1,1
1,1
0,4.54E-07
1,0.999999781
0,2.83E-07
1,1
1,1
0,3.75E-14
1,1
1,1
1,0.434757903
1,1
1,1
0,3.86E-05
1,0.351869014
1,1
1,1
1,1
1,1
0,5.56E-12
1,1
1,1
1,1
1,1
0,1.64E-14
1,1
1,0.997664598
0,0.00148995
1,0.379858753
0,1.02E-12
0,1.37E-06
1,1
0,6.33E-08
1,0.999999992
1,1
0,8.36E-08
1,1
0,5.11E-04
1,0.999999992
1,1
0,4.47E-07
1,0.999597446
1,1
1,1
1,1
1,1
1,1
0,0.006747781
0,6.43E-12
0,1.78E-22
1,1
0,3.02E-07
0,4.18E-13
0,1.34E-04
1,1
1,0.910724736
1,1
0,2.24E-14
1,1
1,1
0,1.81E-06
1,0.280220724
1,1
1,0.99994071
0,0.023345743
1,0.999999369
1,1
0,2.98E-13
0,1.81E-04
1,1
1,0.990597951
1,1
0,4.77E-11
1,1
0,0.029498371
1,0.999875706
0,4.13E-13
0,2.21E-14
0,2.95E-11
1,1
0,3.40E-14
1,1
1,1
1,1
1,0.103273034
1,1
0,1.73E-14
0,6.61E-07
0,8.22E-14
1,0.359569306
0,3.32E-10
1,1
0,1.22E-11
0,7.42E-09
0,7.87E-13
1,1
1,0.956673711
1,0.999954236
1,1
0,4.40E-20
0,1.69E-05
1,1
1,1
1,1
0,0.01313423
1,0.999999996
0,2.89E-14
0,2.40E-12
1,1
0,7.43E-16
0,1.82E-24
0,5.31E-08
1,1
0,1.35E-21
0,3.75E-14
0,5.47E-20
1,1
0,2.82E-09
1,0.999999995
0,7.72E-27
1,0.06042511
0,2.78E-16
1,1
1,0.999999999
1,1
1,0.999485895
1,0.999974526
0,1.32E-15
0,1.19E-17
1,1
0,1.69E-04
0,1.29E-08
0,9.11E-18
1,0.099591719
1,0.997698039
0,1.25E-08
1,0.999999999
0,4.11E-15
0,0.0049779
1,1
0,1.55E-08
0,2.92E-07
1,0.080225849
1,1
1,1
1,1
0,5.09E-07
0,8.84E-21
0,0.045808674
0,1.69E-06
0,4.89E-07
1,1
1,1
1,0.999950865
1,0.99924874
0,3.26E-09
0,3.25E-08
0,2.21E-08
0,3.87E-15
1,1
1,1
0,3.22E-24
1,1
1,1
0,4.42E-18
1,1
1,0.999999299
1,1
1,1
0,1.14E-06
0,6.43E-21
0,2.59E-20
1,0.999926767
0,9.58E-19
1,0.999969564
0,1.09E-14
1,1
0,1.39E-08
1,0.966977224
0,5.26E-17
1,1
1,1
0,5.68E-04
1,1
1,1
0,1.03E-17
0,1.55E-11
1,1
0,1.38E-22
1,1
1,1
1,1
1,0.404326059
1,0.99985081
0,1.13E-04
1,0.999999989
1,1
1,0.38782783
0,8.91E-14
0,3.19E-17
1,0.999999997
1,0.999999669
0,1.75E-11
0,7.10E-07
0,3.97E-18
0,1.33E-16
1,0.154472732
1,0.103807819
1,0.999999995
1,0.759050677
0,1.06E-15
1,0.999634327
1,0.999989643
0,7.46E-07
0,3.82E-22
0,3.76E-04
1,1
0,0.019134474
1,1
1,0.220774486
0,1.73E-11
1,0.999999999
1,1
0,2.03E-07
0,1.59E-16
1,1
1,1
0,3.81E-14
1,1
1,0.912916713
0,5.96E-16
0,8.85E-18
1,0.999811321
0,8.82E-08
1,1
0,3.24E-12
0,7.93E-24
0,7.36E-16
1,0.978138166
1,1
1,1
0,1.27E-04
0,6.92E-07
1,1
1,0.999999991
1,1
1,0.99999098
1,0.999999935
0,2.03E-27
1,1
1,0.999999977
1,0.999988676
0,5.57E-13
1,0.99999999
0,1.24E-09
0,3.12E-18
1,0.999936127
0,1.74E-04
1,0.877740416
1,0.999999998
1,0.171442621
1,1
0,0.025250767
0,8.93E-38
0,3.91E-21
0,2.41E-18
0,5.83E-18
1,1
1,1
1,1
1,1
0,4.32E-16
0,4.87E-12
1,1
1,1
1,1
1,1
0,1.76E-04
0,1.08E-09
0,3.03E-18
0,3.01E-23
0,1.63E-21
1,1
1,0.999999973
0,2.83E-13
1,1
1,1
0,2.56E-13
0,8.00E-08
0,4.63E-07
0,4.91E-20
1,0.806084759
1,0.999440345
0,5.14E-35
0,2.76E-15
0,5.95E-12
0,6.37E-12
1,1
1,1
0,4.03E-16
0,7.29E-25
1,1
0,1.55E-07
0,1.70E-16
0,2.29E-16
1,1
0,2.84E-09
0,2.95E-13
0,1.23E-24
1,1
1,1
0,1.94E-05
0,0.051907392
1,0.999928664
0,5.85E-20
0,5.38E-22
1,1
0,1.06E-10
1,1
0,0.044880305
1,0.999999826
0,3.25E-16
0,8.11E-14
1,1
0,5.62E-08
1,1
1,0.999999996
1,1
1,0.999999946
1,0.999999947
1,1
1,0.999541981
1,0.748785179
1,0.991514772
0,0.002633856
1,0.999999957
0,2.48E-17
0,1.07E-14
0,1.54E-27
0,2.84E-24
1,0.664572268
1,1
1,1
1,0.999956103
1,0.115200721
1,1
0,2.73E-16
0,3.23E-16
1,1
1,0.116846447
1,0.99999998
1,0.99999936
1,0.999999018
1,1
0,5.43E-12
1,1
1,1
0,7.72E-05
1,1
1,0.999999998
1,1
1,1
0,3.20E-05
1,0.595610077
0,7.98E-18
1,0.999962826
0,1.85E-12
1,0.945523951
0,1.83E-18
0,1.28E-29
1,0.997557761
0,1.24E-09
1,1
1,1
1,0.999001176
1,0.99992061
1,0.99999982
1,0.999990915
0,0.032996078
1,1
0,1.73E-04
1,1
0,8.53E-10
0,1.71E-17
0,2.01E-07
1,0.076217874
0,2.81E-12
0,1.70E-12
1,0.99864997
1,1
0,9.13E-19
0,1.97E-07
1,0.987048412
1,1
0,1.02E-17
1,0.975034167
0,0.059250559
1,1
1,1
0,3.32E-19
1,0.226097387
1,1
1,1
1,0.102187547
1,1
1,0.999999937
1,1
1,0.370194407
0,6.04E-23
1,1
0,4.74E-04
0,6.93E-20
1,1
1,0.999973412
1,0.999901258
0,8.68E-14
1,1
1,1
0,0.056988411
0,1.56E-05
1,0.999256334
1,0.999999967
1,0.999999999
0,1.70E-10
0,0.003994862
0,2.15E-08
1,0.999973823
1,1
1,0.866337996
1,0.95526365
0,3.13E-06
0,5.22E-06
1,1
0,4.85E-08
1,1
1,0.999999618
1,1
1,0.999998027
1,1
1,1
1,0.999999958
1,0.999999966
0,2.84E-20
1,1
0,1.48E-06
1,0.588887311
1,0.999999999
0,8.31E-11
0,1.22E-13
0,9.71E-17
1,1
1,1
1,1
1,0.999994981
1,1
1,1
0,1.23E-05
0,1.14E-08
0,1.07E-07
1,0.790687285
1,1
1,1
1,1
0,3.93E-15
1,1
0,1.78E-22
0,3.68E-16
0,3.31E-10
0,1.48E-04
1,1
0,1.27E-05
1,1
1,0.999999401
0,9.09E-06
0,0.00537567
0,1.18E-11
1,1
1,0.794984454
1,0.999999993
1,0.999999999
1,0.999705963
1,1
0,1.89E-07
0,2.36E-13
0,7.69E-06
1,1
0,3.50E-07
1,1
1,1
1,0.999999939
0,0.00831726
1,1
0,2.99E-04
1,0.999845123
1,0.999475132
0,1.28E-05
0,1.54E-18
1,1
0,6.03E-13
0,6.11E-21
0,1.18E-18
1,1
1,1
0,2.63E-14
0,0.001085288
1,1
0,1.17E-23
0,3.25E-08
0,0.001427758
1,0.989129734
1,0.999999571
1,0.999968289
0,4.35E-15
1,1
1,0.999999803
1,1
1,0.997978506
1,1
1,1
0,6.54E-07
0,2.83E-20
0,4.09E-07
0,1.20E-13
0,1.57E-17
0,1.99E-21
1,0.996349354
1,0.200915695
1,1
0,4.11E-06
0,6.08E-14
1,1
0,1.32E-11
0,2.32E-10
1,0.999999997
0,9.65E-13
1,0.999968446
1,1
0,4.91E-26
1,0.097025172
1,0.999999991
0,2.88E-17
0,6.78E-05
0,1.15E-11
1,0.999999998
1,0.99999925
0,2.86E-05
0,0.026691865
0,0.01276922
1,0.999784366
0,1.01E-11
0,5.73E-15
0,7.59E-14
0,2.57E-07
1,1
1,1
0,2.75E-14
0,3.57E-10
0,3.32E-10
1,0.999999999
0,2.34E-19
0,1.61E-21
1,1
1,1
0,4.52E-18
1,1
1,0.999859721
1,1
1,1
1,1
0,3.43E-14
0,2.59E-24
1,0.998345927
0,1.25E-14
0,1.19E-21
0,7.08E-09
0,5.22E-09
0,7.24E-14
1,1
0,1.02E-17
0,0.027028362
0,4.02E-10
0,7.36E-09
0,1.56E-13
1,1
0,2.36E-09
1,1
0,1.11E-10
1,0.104810381
1,0.999999988
0,2.43E-18
1,0.998031083
1,0.227747635
1,0.999999965
1,0.999999999
1,1
0,5.69E-10
1,1
1,0.999999841
0,3.45E-10
1,0.829880775
1,1
0,1.45E-18
1,1
1,0.699788246
1,0.97764412
1,1
1,1
0,3.11E-13
1,1
0,1.33E-05
0,2.47E-12
1,1
1,1
0,1.59E-15
1,0.100043193
1,1
1,1
0,4.16E-12
0,3.33E-12
0,1.12E-21
1,1
1,0.999998682
0,3.21E-11
1,1
0,6.57E-05
1,0.999958287
0,1.74E-17
1,0.999809028
1,0.92895281
1,0.57211144
1,0.818373172
1,1
0,5.19E-14
0,0.002276552
0,8.41E-10
1,1
0,1.09E-14
1,1
1,1
1,1
1,1
1,1
0,4.14E-07
1,1
1,1
1,0.111867705
1,0.999972351
1,1
0,0.029896652
1,0.999992725
1,1
0,1.10E-10
0,0.020717706
1,1
1,0.999999994
1,0.999999999
1,0.564389477
1,1
1,1
0,1.92E-05
1,0.907443381
1,0.999999908
0,3.49E-06
0,2.92E-08
1,1
1,0.999962013
1,1
1,1
0,2.24E-06
0,4.33E-15
0,1.28E-17
1,1
1,1
0,0.049083197
1,0.999875299
0,2.31E-08
1,1
0,0.003264359
1,0.999999996
0,2.20E-06
1,0.991943003
1,1
0,4.75E-07
1,1
0,1.30E-20
1,1
0,2.21E-21
0,1.11E-08
1,0.511296005
0,2.20E-14
0,6.21E-11
0,8.28E-22
0,5.89E-04
1,1
1,0.999999997
1,0.999872468
1,1
0,4.31E-14
0,1.35E-17
1,0.999999975
1,0.946603674
0,7.44E-17
1,1
0,2.01E-13
0,3.06E-06
0,2.91E-10
0,3.69E-07
1,1
1,1
0,6.50E-13
0,5.86E-09
0,4.00E-07
1,1
1,0.999995581
0,1.58E-10
1,1
0,7.90E-04
1,0.25804895
0,4.84E-15
1,1
0,1.92E-19
1,1
0,1.31E-10
1,1
0,1.88E-11
1,0.906852269
1,1
1,0.999999986
1,1
1,1
0,8.38E-13
1,0.999999487
1,0.999999999
0,0.035984454
1,1
1,1
1,1
1,0.999997979
1,1
1,1
1,1
1,1
1,1
1,1
1,1
0,1.18E-12
1,1
0,1.25E-06
0,1.35E-12
0,5.34E-15
1,1
0,8.11E-16
1,1
0,9.20E-08
1,1
0,4.19E-10
1,1
1,1
1,0.89568798
1,1
0,0.003927356
1,1
1,1
0,1.32E-18
0,1.10E-24
1,1
1,0.999999992
0,0.025673985
1,1
0,6.63E-24
1,0.999999999
1,1
0,1.04E-19
0,4.27E-12
1,1
0,7.45E-21
1,0.999388994
1,0.999999723
0,2.42E-13
1,1
1,1
0,2.38E-28
0,4.37E-06
1,0.999892519
1,1
0,1.50E-20
0,1.23E-12
1,0.999999998
1,1
0,1.98E-06
0,1.51E-14
0,3.30E-11
0,0.001240498
0,5.44E-24
1,0.780765072
1,1
0,1.11E-19
0,5.14E-18
0,1.20E-15
1,1
1,1
0,1.03E-11
0,3.78E-15
1,1
1,1
0,1.50E-05
1,1
0,7.35E-12
1,1
1,1
0,3.37E-11
1,1
0,1.06E-17
1,0.999999719
1,0.999999965
1,1
0,1.41E-17
1,1
1,0.999627075
1,1
1,1
1,1
1,1
0,8.56E-30
1,1
1,0.217161697
0,5.43E-12
1,0.999999998
1,1
0,5.95E-15
1,1
1,1
1,0.999920924
0,5.39E-16
0,4.27E-10
1,1
1,1
1,0.99999988
1,1
1,0.929080497
1,0.999999574
0,2.89E-06
1,1
1,1
0,1.63E-11
1,0.162438297
1,1
1,1
1,0.999999999
1,0.999955379
0,1.73E-08
1,1
1,0.999999993
1,0.999625234
1,0.999988713
0,2.83E-14
1,1
1,1
0,1.05E-12
0,1.49E-08
1,1
0,7.95E-10
1,0.999999997
0,3.17E-11
1,0.999994916
1,1
0,2.54E-05
1,0.999911377
1,1
1,1
0,4.22E-04
1,0.923559698
0,1.57E-07
1,1
0,9.94E-23
1,1
0,3.42E-12
0,1.38E-15
1,0.987749469
1,1
0,7.76E-05
1,1
1,1
1,1
1,0.999999993
1,1
1,0.999767378
1,1
0,0.0040669
1,1
1,1
0,4.26E-04
1,0.999611375
1,0.542576063
0,2.70E-17
0,1.15E-09
1,0.999927174
1,1
0,3.87E-13
1,0.999999995
0,3.43E-15
0,1.60E-10
1,0.99999919
0,2.81E-05
0,5.38E-21
1,0.999800695
0,2.60E-06
0,5.81E-04
0,0.041586461
0,7.99E-06
0,3.15E-16
1,1
0,8.76E-29
1,0.999999949
1,0.962735039
0,7.73E-16
1,1
1,1
1,1
1,0.488376323
1,0.264898108
0,3.60E-22
0,2.23E-13
1,1
1,1
1,0.999424689
0,8.26E-11
1,0.990244431
1,1
1,1
1,0.944213259
1,0.999999946
0,4.19E-10
1,0.999994761
0,4.26E-18
0,3.27E-29
0,2.13E-17
1,1
0,1.46E-09
1,0.999999996
1,1
1,0.999998036
1,0.999999758
1,0.786295518
1,0.999999796
1,1
1,1
1,0.999999889
1,0.999730393
1,1
0,0.001283781
1,1
1,1
0,1.91E-05
1,0.988969356
1,0.978508463
0,5.96E-11
1,1
0,1.55E-14
0,3.03E-15
0,5.50E-19
1,1
0,2.95E-22
0,3.30E-19
1,0.999994197
0,0.046342978
1,1
0,7.37E-13
1,1
0,9.99E-08
0,2.00E-14
0,6.04E-19
0,1.55E-08
0,0.027349382
0,5.36E-12
0,6.50E-27
1,0.999999994
0,3.10E-11
1,0.503562385
1,1
1,0.999999601
1,0.999999871
1,1
1,0.999999949
1,1
1,0.554337997
0,2.40E-18
1,0.40031428
1,1
1,0.566888605
0,2.52E-15
1,1
0,2.35E-08
1,1
1,1
1,0.998186361
0,4.39E-13
0,1.05E-19
0,0.023336174
1,1
0,0.011724712
1,1
0,1.55E-07
0,7.28E-04
1,0.991946582
1,0.999999998
0,4.92E-14
0,1.96E-22
1,1
1,1
1,1
0,2.45E-08
1,1
1,0.999234769
0,5.06E-09
1,0.999975505
0,0.017984483
0,0.003992079
0,1.55E-21
1,1
1,1
1,0.400752948
1,1
1,0.999999967
1,0.993624851
0,3.47E-26
1,0.962291688
0,1.23E-11
1,0.99940395
1,1
1,0.999293334
1,0.999999988
1,1
0,2.79E-10
0,5.50E-18
1,0.999999996
0,3.79E-16
0,2.11E-23
1,1
1,0.999999931
1,0.94161168
1,1
0,6.18E-06
0,1.19E-07
0,6.17E-16
0,9.34E-16
1,1
0,9.39E-20
0,2.30E-11
1,0.999559856
1,0.99999998
1,1
0,1.50E-11
1,1
1,1
0,2.90E-14
1,1
0,4.94E-06
0,1.45E-10
1,1
1,1
0,2.44E-18
0,1.27E-24
0,2.14E-25
1,1
1,1
1,0.999999989
0,7.83E-20
0,1.10E-14
1,0.143392315
0,1.91E-14
0,2.12E-15
0,6.70E-24
0,6.31E-16
0,2.76E-07
1,0.999999994
0,1.14E-06
1,0.51251075
0,0.026996919
0,4.63E-10
0,0.00491764
1,1
1,1
0,1.62E-24
0,1.21E-14
1,1
0,1.64E-20
1,0.999999973
1,1
1,0.999999919
0,2.22E-29
0,2.64E-15
1,0.999999047
1,1
0,2.84E-12
0,1.30E-13
1,0.999999917
0,4.78E-08
0,4.08E-12
1,0.999999997
1,1
1,1
1,0.999999722
0,3.90E-10
0,0.006733543
0,1.97E-20
1,1
0,6.99E-05
0,1.69E-20
0,1.78E-05
1,0.141414403
1,1
0,1.38E-14
0,3.49E-11
0,8.83E-19
0,3.95E-05
0,1.53E-14
0,3.05E-21
1,1
1,0.999567214
0,4.21E-08
1,1
1,0.380072693
1,1
0,2.49E-15
0,3.78E-06
1,1
0,1.43E-20
0,2.14E-04
1,1
1,1
0,0.009476226
0,9.57E-15
1,0.999184412
1,1
1,1
0,8.29E-14
1,1
0,3.95E-18
1,0.999999996
1,0.999999726
1,1
1,1
1,0.99998171
0,1.96E-17
1,1
1,1
0,1.92E-17
0,1.15E-04
0,2.55E-19
0,2.22E-08
1,1
0,2.10E-12
0,2.30E-11
1,1
0,2.08E-17
1,0.999873094
0,2.37E-15
0,4.00E-15
1,1
1,1
0,4.41E-20
0,5.29E-28
0,4.73E-21
1,1
1,1
0,2.76E-12
1,0.999999912
1,1
1,0.999999999
1,1
0,9.46E-05
1,1
1,0.999999069
1,1
0,0.010346362
0,0.023282481
0,2.98E-19
0,2.62E-06
1,1
0,8.44E-05
1,0.997461927
0,4.38E-11
0,1.34E-08
1,0.999999991
1,0.999999988
0,1.05E-16
0,1.26E-09
1,0.457268858
0,7.13E-10
0,3.58E-04
1,1
0,2.77E-16
1,1
0,3.60E-07
0,0.00104561
1,1
0,3.99E-17
0,3.19E-25
1,0.999242711
1,0.99985155
0,2.25E-05
0,3.37E-13
0,1.30E-18
0,1.97E-14
1,1
1,1
0,2.96E-23
1,1
0,0.0061999
1,1
0,1.80E-11
0,7.49E-29
1,1
1,1
0,1.01E-24
1,0.999999999
1,1
0,1.21E-12
0,2.03E-08
1,1
1,1
1,1
0,1.29E-12
0,3.54E-07
0,6.53E-09
0,2.45E-12
0,1.58E-12
1,1
1,1
0,1.52E-21
0,2.38E-05
1,0.993162573
1,1
0,2.25E-14
1,1
1,1
1,0.922300348
0,5.28E-10
0,4.46E-17
1,0.999951104
0,1.66E-08
1,0.996799192
1,0.999999966
1,0.99999996
1,1
1,1
1,1
0,1.32E-12
1,0.998777555
1,1
0,1.39E-14
0,4.85E-05
1,0.999999606
0,8.40E-19
0,3.03E-19
1,1
0,0.010183959
0,6.73E-17
0,1.73E-04
0,6.91E-16
0,0.036605911
0,6.77E-19
0,2.71E-11
1,0.999887238
0,2.72E-11
0,6.15E-08
1,1
0,8.42E-13
1,1
0,8.28E-21
1,0.999999999
1,0.770347886
0,2.91E-35
1,1
0,2.71E-09
0,2.88E-19
1,1
1,0.675091238
0,0.018629279
1,1
1,0.99995774
1,1
0,9.01E-16
0,1.07E-14
1,1
1,0.999999999
1,1
1,1
1,1
1,1
1,0.987075876
1,0.999997093
0,5.00E-15
1,0.999999402
1,0.99999998
0,6.65E-13
1,1
1,1
1,0.095644376
0,6.93E-04
1,1
1,1
1,0.999999408
0,2.26E-11
1,1
0,2.02E-14
1,0.969072352
1,1
0,1.58E-05
1,1
0,1.28E-26
1,1
1,1
1,0.999999998
1,1
1,0.99780673
1,0.515203856
0,8.75E-10
1,1
0,3.53E-11
0,1.07E-11
0,4.92E-26
0,4.38E-07
1,1
1,0.999999838
0,3.64E-16
1,0.26649282
0,7.70E-16
0,0.013523547
0,2.43E-18
0,7.26E-07
1,1
0,0.002440235
1,1
0,4.30E-11
1,1
0,3.50E-31
0,3.46E-14
1,1
1,0.999996553
0,5.70E-08
0,4.15E-07
0,6.33E-16
0,1.89E-06
1,0.999975425
1,0.960804875
1,0.999984033
0,8.91E-14
0,2.70E-16
1,1
0,1.25E-12
1,1
1,1
1,0.999998467
0,2.18E-08
1,1
1,1
1,0.999586786
0,2.57E-12
0,1.75E-17
1,1
1,1
1,0.999999998
0,0.023695875
0,5.37E-09
0,5.70E-17
1,1
1,1
1,1
0,1.28E-29
1,0.999987594
0,2.61E-21
0,3.71E-23
0,2.13E-11
1,1
0,7.89E-20
1,1
1,1
0,7.87E-17
1,0.999191282
0,6.22E-06
1,1
0,8.80E-04
1,1
0,5.10E-08
0,1.03E-17
0,0.016233764
1,1
0,1.30E-18
0,1.81E-17
1,0.999999999
0,3.00E-18
1,0.069104879
0,9.78E-23
1,1
1,1
0,2.34E-04
0,0.023891713
0,7.56E-05
1,0.999687258
0,9.88E-25
1,1
0,0.02054762
0,1.61E-13
1,0.999999868
1,1
0,2.68E-11
0,5.53E-06
1,1
1,0.999959865
1,0.99999989
0,1.10E-09
